,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,89.39,69.79,54.23,40.81,31.43,22.56,3.4326241134751774
1,Connecticut,EliteEight,9,100.0,78.44,55.26,35.14,18.16,11.29,6.79,13.727540500736376
2,Iowa St.,FinalFour,8,100.0,78.03,52.0,32.98,21.44,12.58,6.61,14.1285930408472
3,Vanderbilt,EliteEight,13,100.0,67.58,43.09,28.34,17.93,11.39,5.95,15.80672268907563
4,Arizona,FinalFour,9,100.0,77.74,54.91,33.59,19.38,12.06,5.82,16.18213058419244
5,Gonzaga,EliteEight,16,100.0,74.15,52.7,35.24,20.52,9.74,5.65,16.699115044247787
6,Duke,FinalFour,1,100.0,74.21,50.63,36.36,21.43,10.63,5.48,17.24817518248175
7,Houston,SweetSixteen,2,100.0,73.11,49.49,28.02,17.08,10.16,5.08,18.68503937007874
8,Purdue,EliteEight,12,100.0,71.41,49.46,34.51,19.17,10.55,4.95,19.2020202020202
9,Illinois,SweetSixteen,14,100.0,67.61,43.78,24.73,15.09,7.67,3.78,25.455026455026456
10,Alabama,SweetSixteen,13,100.0,73.54,44.54,16.62,10.35,5.34,2.73,35.63003663003663
11,Michigan St.,SweetSixteen,8,100.0,72.33,42.25,21.43,12.3,5.39,2.54,38.370078740157474
12,Louisville,south,5,100.0,66.5,33.75,19.09,10.06,4.87,2.21,44.248868778280546
13,Kansas,SweetSixteen,15,100.0,60.98,35.67,21.07,9.58,4.89,2.2,44.454545454545446
14,BYU,SweetSixteen,4,100.0,65.95,40.97,24.58,8.95,4.92,2.14,45.72897196261682
15,Tennessee,midwest,5,100.0,67.0,34.9,17.79,9.69,4.72,2.09,46.84688995215311
16,Iowa,south,7,100.0,67.51,36.84,21.19,10.75,4.54,1.76,55.81818181818181
17,St. John's,west,9,100.0,53.89,23.99,14.26,7.11,3.15,1.32,74.75757575757576
18,North Carolina,SweetSixteen,9,100.0,63.46,38.23,17.75,8.47,2.58,0.89,111.35955056179775
19,Florida,midwest,7,100.0,57.69,25.14,14.59,6.41,2.69,0.88,112.63636363636364
20,Arkansas,west,6,100.0,59.11,32.47,14.59,7.09,1.97,0.67,148.25373134328356
21,Texas Tech,west,5,100.0,57.39,34.03,12.93,6.48,1.59,0.6,165.66666666666669
22,Nebraska,SweetSixteen,3,100.0,66.38,38.89,16.96,6.75,2.7,0.58,171.41379310344828
23,Virginia,east,5,100.0,54.96,28.03,9.32,3.61,1.75,0.54,184.18518518518516
24,Saint Louis,east,11,100.0,55.73,25.87,10.6,4.44,1.52,0.54,184.18518518518516
25,Utah St.,midwest,6,100.0,47.36,25.03,10.93,4.09,1.22,0.44,226.27272727272728
26,Kentucky,west,7,100.0,48.15,18.92,9.06,4.14,1.41,0.43,231.5581395348837
27,UCLA,midwest,9,100.0,50.71,21.27,10.08,4.96,1.52,0.42,237.0952380952381
28,Clemson,east,8,100.0,60.11,15.62,6.92,2.87,0.97,0.35,284.7142857142857
29,Ohio St.,midwest,11,100.0,52.64,25.76,11.05,3.52,1.12,0.34,293.1176470588235
30,Villanova,south,6,100.0,50.28,20.83,6.93,3.07,1.06,0.34,293.1176470588235
31,Saint Mary's,midwest,8,100.0,49.29,21.71,8.0,3.87,1.21,0.33,302.030303030303
32,Auburn,west,10,100.0,51.85,20.08,9.25,3.39,0.93,0.33,302.030303030303
33,Georgia,east,9,100.0,39.89,13.14,7.22,2.68,0.92,0.3,332.33333333333337
34,Miami FL,south,11,100.0,49.72,20.59,8.28,3.44,1.22,0.29,343.82758620689657
35,California,east,10,100.0,44.59,17.46,8.65,2.39,0.73,0.22,453.54545454545456
36,LSU,south,9,100.0,44.73,15.13,5.68,2.24,0.69,0.21,475.19047619047626
37,SMU,south,8,100.0,55.27,22.88,8.23,2.53,0.88,0.19,525.3157894736842
38,Baylor,midwest,10,100.0,42.31,16.87,6.55,2.33,0.82,0.19,525.3157894736842
39,USC,east,6,100.0,44.27,18.24,7.68,1.96,0.74,0.18,554.5555555555555
40,Seton Hall,west,8,100.0,46.11,19.57,7.95,2.87,0.45,0.17,587.235294117647
41,UCF,east,7,100.0,55.41,19.42,6.98,1.69,0.62,0.15,665.6666666666666
42,Belmont,west,12,100.0,42.61,16.61,4.57,1.27,0.4,0.13,768.2307692307693
43,Oklahoma St.,west,11,100.0,40.89,16.75,5.96,1.71,0.57,0.11,908.0909090909091
44,McNeese St.,east,12,100.0,45.04,18.18,4.36,1.1,0.26,0.09,1110.111111111111
45,Butler,south,10,100.0,32.49,11.43,3.11,1.18,0.52,0.08,1249.0
46,Liberty,west,13,100.0,36.54,11.13,4.43,1.32,0.26,0.07,1427.5714285714284
47,High Point,west,14,100.0,27.67,8.53,3.18,1.34,0.17,0.07,1427.5714285714284
48,Utah Valley,south,13,100.0,39.02,17.37,5.81,1.11,0.18,0.05,1999.0
49,William & Mary,east,13,100.0,26.46,9.25,0.99,0.28,0.11,0.05,1999.0
50,Miami OH,south,12,100.0,33.5,13.21,5.2,1.16,0.22,0.03,3332.3333333333335
51,Yale,midwest,12,100.0,33.0,7.02,1.77,0.84,0.19,0.03,3332.3333333333335
52,Arkansas St.,east,14,100.0,34.05,14.92,4.75,0.49,0.15,0.02,4999.0
53,Quinnipiac,midwest,14,100.0,33.62,10.32,2.25,0.51,0.12,0.02,4999.0
54,UC San Diego,midwest,13,100.0,32.39,14.3,3.77,0.8,0.09,0.01,9999.0
55,St. Thomas,south,14,100.0,26.89,9.09,2.52,0.22,0.06,0.0,0.0
56,Lipscomb,south,15,100.0,32.42,8.64,1.61,0.14,0.03,0.0,0.0
57,Furman,midwest,15,100.0,28.59,8.53,3.16,0.33,0.02,0.0,0.0
58,Grambling St.,midwest,16,100.0,21.97,5.02,0.88,0.2,0.01,0.0,0.0
59,Robert Morris,west,15,100.0,25.85,8.3,1.29,0.11,0.01,0.0,0.0
60,Tennessee Martin,west,16,100.0,25.79,5.81,1.75,0.45,0.0,0.0,0.0
61,Northern Colorado,east,15,100.0,21.56,7.86,1.62,0.2,0.0,0.0,0.0
62,Howard,south,16,100.0,22.26,7.08,1.33,0.13,0.0,0.0,0.0
63,LIU,east,16,100.0,10.61,1.45,0.34,0.02,0.0,0.0,0.0
